"p","q10","q50","q90","mean_test"
0.32535,2.80317272976881,1.35702301338316,0.0201980869178904,0.917068860902289
0.329508333333333,2.78687093834459,1.40106130143421,0.0220080764903758,0.94345486631142
0.333666666666667,2.76867192245229,1.4451892359603,0.0239498042412543,0.970112847913617
0.337825,2.74863350732432,1.48934303251046,0.0260304791237183,0.997021015445393
0.341983333333333,2.72681551256659,1.53345820233004,0.0282575488241541,1.02415686483525
0.346141666666667,2.70327956553811,1.57746968230853,0.0306386988767063,1.05149720884833
0.3503,2.67808891720155,1.62131196648424,0.0331818512119854,1.07901820915057
0.354458333333333,2.65130826076875,1.66491923878648,0.0358951621168081,1.10669540971938
0.358616666666667,2.62300355344328,1.70822550669746,0.0387870195821568,1.13450377152586
0.362775,2.59324184154145,1.75116473551754,0.0418660400169152,1.16241770841171
0.366933333333333,2.56209108925253,1.79367098292006,0.0451410643053507,1.19041112408278
0.371091666666667,2.52962001127917,1.83567853348464,0.0486211531867926,1.21845745013947
0.37525,2.49589790957983,1.87712203290144,0.052315581936496,1.24652968506347
0.379408333333333,2.46099451441615,1.91793662154242,0.0562338343272753,1.27460043407905
0.383566666666667,2.42497982989041,1.95805806710021,0.0603855958521597,1.30264194980674
0.387725,2.38792398414039,1.99742289600001,0.0647807461890423,1.33062617362644
0.391883333333333,2.34989708434217,2.03596852329501,0.0694293508890944,1.35852477766673
0.396041666666667,2.31096907665492,2.07363338076176,0.0743416522715699,1.38630920733709
0.4002,2.27120961122581,2.11035704291779,0.079528059508557,1.4139507243196
0.404358333333333,2.23068791235792,2.14608035069063,0.0849991378842324,1.44142044993688
0.408516666666667,2.18947265392912,2.18074553247385,0.0907655972142407,1.46868940881351
0.412675,2.14763184013575,2.21429632231354,0.096838279411971,1.49572857274843
0.416833333333333,2.10523269162082,2.2466780749759,0.103228145189711,1.5225089047167
0.420991666666667,2.06234153703376,2.27783787765483,0.109946259883966,1.54900140291972
0.42515,2.01902371005534,2.30772465808678,0.117003778395587,1.57517714480381
0.429308333333333,1.97534345190951,2.33628928884853,0.124411929236817,1.60100733096838
0.433466666666667,1.93136381937219,2.36348468762288,0.132181997678874,1.62646332888594
0.437625,1.88714659827526,2.38926591322619,0.140325307995337,1.65151671635768
0.441783333333333,1.84275222249378,2.41359025720145,0.148853204798249,1.67613932462965
0.445941666666667,1.79823969839365,2.43641733079017,0.15777703346568,1.70030328109642
0.4501,1.75366653470721,2.45770914710649,0.167108119661319,1.72398105152041
0.454258333333333,1.70908867779483,2.47743019834726,0.176857747948649,1.74714548169741
0.458416666666667,1.66456045224142,2.49554752788213,0.187037139504274,1.76976983850013
