"p","bern","bb","ln","km"
0.781478260869565,1.02731247197115,1.49079365120577,1.59467324124527,1.52204158690602
0.784809364548495,1.06798180944299,1.47909320872066,1.58473769301288,1.51021806557651
0.788140468227425,1.10925623145967,1.46707886183087,1.57434407371741,1.49804058982815
0.791471571906355,1.15103686059263,1.45474894057528,1.56348189770518,1.48550702169727
0.794802675585284,1.19321684492606,1.44210178405243,1.55214046897567,1.47261526404634
0.798133779264214,1.23568112740668,1.42913574069865,1.54030888442161,1.4593632628009
0.801464882943144,1.27830625862761,1.41584916858435,1.52797603824214,1.44574900931541
0.804795986622074,1.32096025890459,1.40224043572976,1.51513062769345,1.4317705428779
0.808127090301003,1.363502535732,1.38830792044179,1.50176116036218,1.41742595336432
0.811458193979933,1.4057838629158,1.37405001167378,1.4878559631711,1.40271338405445
0.814789297658863,1.44764642786426,1.35946510941,1.47340319335384,1.38763103462278
0.818120401337793,1.48892395367096,1.34455162507707,1.45839085166603,1.37217716431853
0.821451505016722,1.52944190273978,1.32930798198464,1.44280679813571,1.35635009535111
0.824782608695652,1.56901776877312,1.31373261579791,1.42663877069542,1.34014821649855
0.828113712374582,1.60746146396315,1.29782397504497,1.40987440708386,1.32356998695861
0.831444816053512,1.64457580818418,1.28158052166209,1.39250127045682,1.30661394046426
0.834775919732441,1.68015712687235,1.26500073158066,1.3745068792056,1.28927868968793
0.838107023411371,1.71399596408762,1.24808309535974,1.3558787415489,1.27156293096132
0.841438127090301,1.74587791697168,1.23082611886874,1.3366043955403,1.25346544934115
0.844769230769231,1.7755845974322,1.2132283240254,1.31667145522179,1.23498512405453
0.848100334448161,1.80289472638804,1.19528824959459,1.29606766375382,1.21612093436196
0.85143143812709,1.82758536528808,1.17700445205457,1.27478095446775,1.19687196588056
0.85476254180602,1.84943328885476,1.15837550653787,1.25279952091837,1.17723741741574
0.85809364548495,1.86821650208993,1.13940000785511,1.23011189716577,1.15721660835581
0.86142474916388,1.88371590349822,1.12007657161118,1.20670704969001,1.13680898669116
0.864755852842809,1.89571709521956,1.10040383542449,1.18257448254241,1.11601413772844
0.868086956521739,1.90401233929982,1.08038046026158,1.15770435756776,1.09483179357982
0.871418060200669,1.90840265765315,1.06000513190129,1.13208763179767,1.07326184351915
0.874749163879599,1.90870007136327,1.03927656254459,1.10571621442192,1.05130434531039
0.878080267558528,1.90472997281978,1.01819349258908,1.07858314609821,1.02895953762979
0.881411371237458,1.89633362177134,0.99675469258988,1.05068280376929,1.0062278537225
0.884742474916388,1.88337075368571,0.974958965432336,1.02201113462852,0.983109936456525
0.888073578595318,1.86572228582133,0.952805148746427,0.992565923419621,0.959606654964689
0.891404682274248,1.84329310312109,0.930292117597785,0.962347097886578,0.935719123097161
0.894735785953177,1.81601490242324,0.907418787496701,0.931357077916036,0.91144871994698
0.898066889632107,1.78384906953359,0.884184117774143,0.899601174753303,0.886797112758446
0.901397993311037,1.74678955940688,0.860587115383307,0.867088047637775,0.861766282586724
0.904729096989967,1.70486574503457,0.836626839196828,0.833830226311738,0.836358553148714
0.908060200668896,1.65814519562504,0.812302404884352,0.799844709123598,0.810576623393961
0.911391304347826,1.60673633928682,0.787612990473198,0.765153647887767,0.784423604434939
0.914722408026756,1.55079095968728,0.762557842717739,0.72978513228932,0.757903061614842
0.918053511705686,1.49050647006209,0.737136284432135,0.6937740884348,0.731019062666625
0.921384615384615,1.42612790150565,0.711347722978219,0.65716330813857,0.703776233141202
0.924715719063545,1.35794953569495,0.685191660148482,0.620004627657822,0.676179820571449
0.928046822742475,1.28631610511222,0.658667703746978,0.58236027676528,0.648235769214351
0.931377926421405,1.21162347646562,0.631775581254048,0.544304421119174,0.619950807707723
0.934709030100334,1.13431872540297,0.604515156071862,0.505924922576922,0.591332552635381
0.938040133779264,1.05489950282007,0.576886446998241,0.467325342926317,0.562389631880745
0.941371237458194,0.973912585146169,0.548889651782899,0.428627215678561,0.533131832859685
0.944702341137124,0.891951493018612,0.520525175908611,0.389972606759205,0.503570282403829
0.948033444816054,0.80965305482846,0.491793668149059,0.35152697596241,0.473717667436903
0.951364548494983,0.72769278383555,0.462696065047074,0.313482333295267,0.443588508996753
0.954695652173913,0.646778930041899,0.433233647331573,0.276060651856112,0.413199507162608
0.958026755852843,0.567645060924652,0.403408112614745,0.239517441698237,0.382569981973578
0.961357859531773,0.491041018635122,0.373221670767887,0.20414529046836,0.351722447042385
0.964688963210702,0.417722095567535,0.342677171671239,0.17027700800531,0.320683371054863
0.968020066889632,0.348436265517264,0.311778280509069,0.138287724619398,0.289484212808612
