"p","bern","bb","ln","km"
0.451698996655518,0.884530388843453,1.53277260688905,1.41170534684023,1.5837000980711
0.455030100334448,0.836923964885485,1.5098787901889,1.39089253262915,1.56192146670117
0.458361204013378,0.791120049641433,1.48697030810802,1.3701631177582,1.54003215193055
0.461692307692308,0.747103349896391,1.46405710094749,1.349521693243,1.51804297267218
0.465023411371237,0.704854605416869,1.44114892661999,1.32897269008647,1.49596468358947
0.468354515050167,0.664350890278737,1.41825535944949,1.30852038393812,1.47380796973266
0.471685618729097,0.625565911044403,1.39538578906734,1.28816889961607,1.45158344122655
0.475016722408027,0.588470300592658,1.37254941940289,1.2679222154953,1.42930162801289
0.478347826086957,0.553031906501623,1.34975526776701,1.24778416776566,1.40697297465032
0.481678929765886,0.519216072982087,1.32701216402657,1.2277584545628,1.38460783517506
0.485010033444816,0.486985915454961,1.30432874986824,1.20784863997555,1.36221646802527
0.488341137123746,0.456302586961722,1.28171347815007,1.18805815793281,1.33980903103219
0.491672240802676,0.427125535690408,1.259174612339,1.16839031597318,1.31739557648098
0.495003344481605,0.399412752991307,1.2367202260329,1.14884829890042,1.29498604624423
0.498334448160535,0.373121011345591,1.21435820256559,1.12943517232763,1.27259026699117
0.501665551839465,0.348206091836538,1.19209623469315,1.11015388611332,1.25021794547545
0.504996655518395,0.324623000756145,1.16994182436027,1.09100727769193,1.2278786639043
0.508327759197324,0.302326175059799,1.14790228254511,1.07199807530194,1.20558187539214
0.511658862876254,0.281269676457741,1.12598472918118,1.05312890111389,1.18333689950132
0.514989966555184,0.261407374004456,1.104196093155,1.0344022742614,1.16115291787276
0.518321070234114,0.242693115115335,1.08254311237814,1.01582061377732,1.13903896994951
0.521652173913044,0.225080885004114,1.06103233393224,0.997386241437891,1.11700394879566
0.524983277591973,0.20852495459448,1.0396701142859,0.979101384517125,1.09505659701353
0.528314381270903,0.192980017014803,1.01846261958197,0.960968178453836,1.07320550276169
0.531645484949833,0.178401312836173,0.997415825994176,0.942988669433641,1.05145909587653
0.534976588628763,0.164744744260825,0.976535520151735,0.925164816888144,1.02982564409984
0.538307692307692,0.151966978510534,0.955827299630888,0.907498495913458,1.0083132494151
0.541638795986622,0.140025540702863,0.935296573512083,0.889991499610179,0.986929844494788
0.544969899665552,0.128878896537183,0.914948563001731,0.872645541346853,0.965683189261435
0.548301003344482,0.118486525142305,0.894788302117369,0.855462256948887,0.944580867564494
0.551632107023411,0.108808982463472,0.874820638435167,0.838443206814836,0.923630283975669
0.554963210702341,0.0998079555885162,0.855050233898667,0.821589877961907,0.902838660704851
